"","clean.city.1860","County.1860","clean.city.1910","County.1910","lon","lat","State.1910","City.1910","Pop.1910","State.1860","City.1860","Pop.1860","alternate.city.1910","alternate.city.1860","inside_1910","inside_1860","match.ID","Deutsch.1910","Franzosisch.1910","Italienisch.1910","Romanisch.1910","Mannlich.1910","Weiblich.1910","Auslander.1910","Protestantisch.1910","Katholisch.1910","Deutsch.1860","Franzosisch.1860","Italienisch.1860","Romanisch.1860","Mannlich.1860","Weiblich.1860","Auslander.1860","Protestantische.1860","Katholisch.1860","PctGerman","rough","elev","Dist","Growth","PctCath"
"310","Lully","Broye-Bezirk","Lully","1.La Broye",6.8444462,46.8334425,"Freiburg","25. Lully (F.)",96,"Freiburg","25. Lully",61,"FALSE","FALSE",TRUE,TRUE,FALSE,15,82,0,0,58,39,11,9,88,0,9,0,"0",36,25,1,4,57,0,79,479,4.71760704879436,35,0.934426229508197
"311","Lully","Morges-Bezirk","Lully","10. Morges (Morsee)",6.4653546,46.50538,"Vaud","172. Lully (Vd.)",217,"Vaud","19. Lully",166,"FALSE","FALSE",TRUE,TRUE,FALSE,22,191,0,0,108,105,7,202,11,0,33,0,"0",83,83,9,159,7,0,88,427,-26.6533364029756,51,0.0421686746987952
"312","Lussery","Cossonay-Bezirk","Lussery","4. Cossonay",6.5247429,46.6303375,"Vaud","62. Lussery",160,"Vaud","17. Lussery",207,"FALSE","FALSE",TRUE,TRUE,FALSE,6,130,21,0,99,58,20,134,22,0,40,0,"0",102,105,0,207,0,0,109,505,-20.6384670549196,-47,0
"313","Lussy","Glane-Bezirk","Lussy","2. La Gläne",6.950002,46.716668,"Freiburg","72, Lussy (F.)",289,"Freiburg","26. Lussy",254,"FALSE","FALSE",TRUE,TRUE,FALSE,19,269,0,0,147,141,0,9,279,0,42,0,"0",137,117,1,6,248,0,122,722,2.09460850706913,35,0.976377952755906
"314","Lussy","Morges-Bezirk","Lussy","10. Morges (Morsee)",6.4502,46.50396,"Vaud","173. Lussy (Vd.)",183,"Vaud","20. Lussy",198,"FALSE","FALSE",TRUE,TRUE,FALSE,6,176,0,0,100,82,6,177,5,0,43,0,"0",104,94,5,189,9,0,79,450,-27.8096464603655,-15,0.0454545454545455
"315","Macconnens","Glane-Bezirk","Macconnens","2. La Gläne",6.97448,46.73948,"Freiburg","73. Macconnens",101,"Freiburg","27. Macconnens",98,"FALSE","FALSE",TRUE,TRUE,FALSE,16,86,0,0,58,44,0,13,89,0,14,0,"0",59,39,18,2,96,0,69,720,2.60672060291542,3,0.979591836734694
"316","Magnedens","Sanne-Bezirk","Magnedens","4. La Sarine ( Saane)",7.08127,46.74275,"Freiburg","178. Magnedens (Magneding)",86,"Freiburg","34. Magnedens",77,"Magneding","FALSE",TRUE,TRUE,FALSE,0,87,0,0,45,42,0,0,87,0,17,0,"0",43,34,2,0,77,0,36,707,10.6774773700677,9,1
"317","Malapalud","Eschallens-Bezirk","Malapalud","5. Echallens ( Tscherli1z)",6.6418268,46.6212631,"Vaud","93. Malapalud",70,"Vaud","16. Malapalud",66,"FALSE","FALSE",TRUE,TRUE,FALSE,3,67,0,0,40,30,1,12,58,0,11,0,"0",38,28,0,0,66,0,82,678,-12.0824227130291,4,1
"318","Mannens et
Gand-Sivaz","Broye-Bezirk","Mannens","1.La Broye",6.9689299,46.7937993,"Freiburg","26. Mannens",400,"Freiburg","26. Mannens et
Gand-Sivaz",364,"FALSE","FALSE",TRUE,TRUE,FALSE,25,376,0,0,200,201,2,0,401,0,71,0,"0",177,187,0,5,359,0,40,639,0.805459670173175,36,0.986263736263736
"319","Maracon","Oron-Bezirk","Maracon","14. Oron",6.87208,46.55129,"Vaud","289. Maracon",279,"Vaud","11. Maracon",292,"FALSE","FALSE",TRUE,TRUE,FALSE,4,274,0,0,140,138,1,276,2,0,59,0,"0",150,142,0,286,6,0,102,831,-0.423675154609254,-13,0.0205479452054795
"320","Marchissy","Aubone-Bezirk","Marohissy","2. Aubonne",6.2470386,46.4878378,"Vaud","25. Marohissy",295,"Vaud","10. Marchissy",308,"FALSE","FALSE",TRUE,TRUE,FALSE,10,285,2,0,166,131,11,288,8,0,74,0,"0",172,136,5,302,6,0,218,818,-43.3167114700177,-13,0.0194805194805195
"321","Marly-le-Grand","Sanne-Bezirk","Marly-le-Grand","4. La Sarine ( Saane)",7.1633501,46.8054959,"Freiburg","179. Marly-le-Grand (Grosnmerlenlafit).",574,"Freiburg","36. Marly-le-Grand",263,"Grosnmerlenlafit","FALSE",TRUE,TRUE,FALSE,136,427,8,0,296,275,32,30,541,0,54,0,"0",134,129,1,0,263,0,92,567,10.1934386338677,311,1
"322","Marly-le-Petit","Sanne-Bezirk","Marly-le-Petit","4. La Sarine ( Saane)",7.1395575,46.7619106,"Freiburg","180. Marly-le-Petit (kleinmertenlark)",160,"Freiburg","37. Marly-le-Petit",107,"kleinmertenlark","FALSE",TRUE,TRUE,FALSE,30,129,0,0,88,71,7,2,157,6,9,0,"0",67,40,0,27,80,0.4,131,674,12.1832257514084,53,0.747663551401869
"323","Marnand","Peterlingen(Payerne)-Bezirk","Marnand","15. Payerne (Peterlingen)",6.90078,46.7558,"Vaud","312. Marnand",213,"Vaud","10. Marnand",170,"FALSE","FALSE",TRUE,TRUE,FALSE,56,135,4,0,104,109,47,193,20,6,31,0,"0",89,81,2,165,5,0.162162162162162,173,542,-0.812221054128095,43,0.0294117647058824
"324","Marsens","Greyerz-Bezirk","Marsens","3. La Gruyere (Greierz)",7.0644164,46.6558757,"Freiburg","122. Marsens (Marsing)",716,"Freiburg","22. Marsens",385,"Marsing","FALSE",TRUE,TRUE,FALSE,57,649,1,0,354,353,47,24,683,0,103,0,"0",179,206,0,1,384,0,92,734,13.0651473352286,331,0.997402597402597
"325","Martherenges","Milden(Moudon)-Bezirk","Martherenges","11. Moudon (Milden)",6.75322,46.66107,"Vaud","205. Martherenges",101,"Vaud","17. Martherenges",94,"FALSE","FALSE",TRUE,TRUE,FALSE,24,78,0,0,55,47,0,102,0,0,17,0,"0",47,47,0,94,0,0,148,765,-4.064269511385,7,0
"326","Masswillens","Glane-Bezirk","Massonnens","2. La Gläne",6.9758491,46.6983064,"Freiburg","75. Massonnens",390,"Freiburg","28. Masswillens",352,"FALSE","FALSE",TRUE,TRUE,FALSE,0,390,0,0,216,174,7,0,390,0,63,0,"0",166,186,4,6,346,0,189,786,4.85568860149255,38,0.982954545454545
"327","Mathod","Yverdon (Ifferten)-Bezirk","Mathod","19. Yverdon ( Iferten)",6.5656279,46.7674276,"Vaud","368. Mathod",337,"Vaud","20. Mathod",422,"FALSE","FALSE",TRUE,TRUE,FALSE,6,334,1,0,185,156,18,319,22,0,87,0,"0",228,194,12,421,1,0,118,473,-14.7094368720603,-85,0.0023696682464455
"328","Matran","Sanne-Bezirk","Matran","4. La Sarine ( Saane)",7.0958855,46.785386,"Freiburg","181. Matran",332,"Freiburg","35. Matran",316,"FALSE","FALSE",TRUE,TRUE,FALSE,47,288,0,0,185,150,20,25,309,2,61,0,"0",167,149,1,15,301,0.0317460317460317,76,631,8.11449423372571,16,0.95253164556962
"329","Mauborget","Grandson-Bezirk","Mauborget","6. Grandson (Grandsee)",6.6163352,46.8558419,"Vaud","118. Mauborget",88,"Vaud","12. Mauborget",97,"FALSE","FALSE",TRUE,TRUE,FALSE,1,86,0,0,46,41,0,86,1,0,23,0,"0",46,51,0,96,1,0,524,1144,-9.98603868474231,-9,0.0103092783505155
"330","Maules","Greyerz-Bezirk","Maules","3. La Gruyere (Greierz)",6.983338,46.633336,"Freiburg","123. Maules",233,"Freiburg","23. Maules",190,"FALSE","FALSE",TRUE,TRUE,FALSE,1,226,0,0,131,96,0,0,227,0,40,0,"0",82,108,2,0,190,0,116,866,9.31253698203288,43,1
"331","Mauraz","Cossonay-Bezirk","Mauraz","4. Cossonay",6.4213487,46.6059401,"Vaud","63. Mauraz",62,"Vaud","18. Mauraz",77,"FALSE","FALSE",TRUE,TRUE,FALSE,0,62,0,0,35,27,0,62,0,0,16,0,"0",39,38,0,77,0,0,34,649,-28.8256093753537,-15,0
"332","Menieres","Broye-Bezirk","Menieres","1.La Broye",6.8806092,46.78349,"Freiburg","27. Menieres",276,"Freiburg","27. Menieres",270,"FALSE","FALSE",TRUE,TRUE,FALSE,2,280,0,0,151,131,3,0,282,1,49,0,"0",122,148,2,15,255,0.02,131,542,0.626567513153966,6,0.944444444444444
"333","Mex","Cossonay-Bezirk","Mex","4. Cossonay",6.5525569,46.577693,"Vaud","64. Mex (Vd.)",211,"Vaud","19. Mex",212,"FALSE","FALSE",TRUE,TRUE,FALSE,12,186,4,0,109,93,9,193,8,1,46,0,"0",111,101,1,212,0,0.0212765957446809,100,495,-18.7128563490196,-1,0
"334","Mezery","Yverdon (Ifferten)-Bezirk","Mezery","19. Yverdon ( Iferten)",6.1568001,46.56781,"Vaud","369. Mezery",99,"Vaud","21. Mezery",118,"FALSE","FALSE",TRUE,TRUE,FALSE,1,98,0,0,58,41,0,87,7,0,20,0,"0",58,60,0,118,0,0,125,1232,-48.9717891105325,-19,0
"335","Mezieres","Oron-Bezirk","Mezieres","14. Oron",6.7702883,46.5955273,"Vaud","290. Mezieres (Vd.)",489,"Vaud","12. Mezières",446,"FALSE","FALSE",TRUE,TRUE,FALSE,12,468,13,0,239,254,19,461,31,2,89,1,"0",229,217,5,441,5,0.021978021978022,45,737,-2.29996179354191,43,0.0112107623318386
"336","Mezires","Glane-Bezirk","Mezieres","2. La Gläne",6.92563,46.67793,"Freiburg","76. Mezieres (F.)",421,"Freiburg","29. Mezires",312,"FALSE","FALSE",TRUE,TRUE,FALSE,1,425,0,0,224,202,17,0,426,0,70,0,"0",160,152,1,0,312,0,115,779,3.28450497285058,109,1
"337","Mi?erach","See-Bezirk","Misery","5. See (Lac)",7.0670214,46.8527557,"Freiburg","237. Misery (Miserach)",279,"Freiburg","32. Mißerach",224,"Miserach","FALSE",TRUE,TRUE,FALSE,16,263,0,0,146,133,0,10,269,0,48,0,"0",116,108,6,0,224,0,73,590,1.16822054360587,55,1
"338","Middes et Torny:
le-Petit","Glane-Bezirk","Middes","2. La Gläne",6.950007,46.766666,"Freiburg","77. Middes",378,"Freiburg","30. Middes et Torny:
le-Petit",264,"FALSE","FALSE",TRUE,TRUE,FALSE,30,349,0,0,190,189,0,10,369,0,48,0,"0",146,118,0,1,263,0,38,709,1.30545588338941,114,0.996212121212121
"339","Mies","Nyon-Bezirk","Mies","12. Nyon (Neuss)",6.1695935,46.3033989,"Vaud","244. Mies",239,"Vaud","25. Mies",332,"FALSE","FALSE",TRUE,TRUE,FALSE,25,207,10,0,126,117,35,191,49,0,79,0,"0",180,152,41,286,45,0,56,406,-55.3025102011464,-93,0.13595166163142
"340","Missy","Peterlingen(Payerne)-Bezirk","Missy","15. Payerne (Peterlingen)",6.9691347,46.8796692,"Vaud","313. Missy",401,"Vaud","11. Missy",288,"FALSE","FALSE",TRUE,TRUE,FALSE,29,374,1,0,214,190,2,389,14,0,55,0,"0",146,142,5,264,24,0,50,443,-0.496175596286853,113,0.0833333333333333
"341","Moiry","Cossonay-Bezirk","Moiry","4. Cossonay",6.4536518,46.6488422,"Vaud","65. Moiry",227,"Vaud","20. Moiry",255,"FALSE","FALSE",TRUE,TRUE,FALSE,3,223,0,0,114,112,1,223,2,0,55,0,"0",130,125,0,252,3,0,91,611,-24.5428877066765,-28,0.0117647058823529
"342","Mollens","Aubone-Bezirk","Mollens","2. Aubonne",6.363767,46.5770664,"Vaud","26. Mollens (Vd.)",410,"Vaud","11. Mollens",504,"FALSE","FALSE",TRUE,TRUE,FALSE,10,400,5,1,231,185,6,409,7,0,105,0,"0",264,240,3,499,5,0,404,760,-33.1579513027858,-94,0.00992063492063492
"343","Mollondins","Yverdon (Ifferten)-Bezirk","Molondin","19. Yverdon ( Iferten)",6.749057,46.7603344,"Vaud","370. Molondin",331,"Vaud","22. Mollondins",332,"FALSE","FALSE",TRUE,TRUE,FALSE,47,280,0,0,173,154,0,321,4,0,60,0,"0",176,156,0,328,4,0,96,603,-2.20818217552891,-1,0.0120481927710843
"344","Monnaz","Morges-Bezirk","Monnaz","10. Morges (Morsee)",6.4790064,46.528668,"Vaud","174. Monnaz",129,"Vaud","21. Monnaz",149,"FALSE","FALSE",TRUE,TRUE,FALSE,3,125,0,0,67,61,2,128,0,0,32,0,"0",87,62,3,146,3,0,75,479,-24.9776481488543,-20,0.0201342281879195
"345","Mont","Rolle-Bezirk","Mout sur Rolle","17. Rolle",6.3405436,46.4693048,"Vaud","334. Mout s. Rolle",734,"Vaud","9. Mont",581,"FALSE","FALSE",TRUE,TRUE,FALSE,44,687,1,0,408,324,35,692,37,0,128,0,"0",313,268,22,562,19,0,302,473,-36.7537452173726,153,0.0327022375215146
"346","Mont-la-Ville","Cossonay-Bezirk","Mont-la-Ville","4. Cossonay",6.4093478,46.6465391,"Vaud","66. Mont-la-Ville",432,"Vaud","21. Mont-la-Ville",445,"FALSE","FALSE",TRUE,TRUE,FALSE,7,417,5,0,226,203,13,417,11,0,90,0,"0",228,217,0,444,1,0,262,806,-27.8001856558548,-13,0.00224719101123596
"347","Montagny","Yverdon (Ifferten)-Bezirk","Montagny","19. Yverdon ( Iferten)",6.1632372,46.3197844,"Vaud","371. Montagny",300,"Vaud","23. Montagny",282,"FALSE","FALSE",TRUE,TRUE,FALSE,32,266,3,0,147,154,9,291,10,1,66,0,"0",143,139,0,278,4,0.0149253731343284,53,439,-54.9390799611486,18,0.0141843971631206
"348","Montagny-les-Mosts","Broye-Bezirk","Montagny-les-Monts","1.La Broye",6.98964,46.80835,"Freiburg","29. Montagny-les-Monts(Wontenth-Berg)",751,"Freiburg","29. Montagny-les-Mosts",617,"Wontenth-Berg","FALSE",TRUE,TRUE,FALSE,54,705,0,0,397,362,1,66,693,1,101,0,"0",319,298,2,18,599,0.00980392156862745,134,530,1.82839448411424,134,0.970826580226904
"349","Montape-la:mile","Broye-Bezirk","Montagny-la-Ville","1.La Broye",6.9759592,46.8188202,"Freiburg","28. Montagny-la-Ville (ilonlenad-Stadl)",383,"Freiburg","28. Montape-la:mile",288,"ilonlenad-Stadl","FALSE",TRUE,TRUE,FALSE,37,351,0,0,174,215,36,20,369,1,45,0,"0",144,144,1,1,287,0.0217391304347826,99,482,0.653901257533532,95,0.996527777777778
"350","Montaubion und
Chardonney","Milden(Moudon)-Bezirk","Montaubion-Chardonney","11. Moudon (Milden)",6.7146856,46.6480636,"Vaud","206. Montaubion-Chardonney",106,"Vaud","18. Montaubion und
Chardonney",126,"FALSE","FALSE",TRUE,TRUE,FALSE,7,96,2,0,59,46,6,102,1,0,25,0,"0",65,61,112,125,1,0,147,761,-6.58009169948055,-20,0.00793650793650794
"351","Montborget","Broye-Bezirk","Montborget","1.La Broye",6.9462116,46.6303607,"Freiburg","30. Montborget",142,"Freiburg","30. Montborget",123,"FALSE","FALSE",TRUE,TRUE,FALSE,1,140,1,0,74,68,5,1,141,0,27,0,"0",63,60,0,0,123,0,74,835,6.86478887831823,19,1
"352","Montbovon","Greyerz-Bezirk","Montbovon","3. La Gruyere (Greierz)",7.033329,46.483332,"Freiburg","124. Montbovon (Bubenberg)",517,"Freiburg","24. Montbovon",389,"Bubenberg","FALSE",TRUE,TRUE,FALSE,10,488,17,0,258,258,24,6,510,1,89,0,"0",197,192,3,2,387,0.0111111111111111,398,981,0.941641706463793,128,0.994858611825193
"353","Montbreloz","Broye-Bezirk","Montbrelloz","1.La Broye",6.886671,46.853617,"Freiburg","31. Montbrelloz",192,"Freiburg","31. Montbreloz",158,"FALSE","FALSE",TRUE,TRUE,FALSE,7,184,0,0,99,92,0,6,185,0,30,0,"0",85,73,0,1,157,0,22,494,1.33429115686308,34,0.993670886075949
"354","Monteherand","Orbe-Bezirk","Montcherand","13. Orbe (Orbach)",6.50864,46.73381,"Vaud","269. Montcherand",289,"Vaud","17. Monteherand",245,"FALSE","FALSE",TRUE,TRUE,FALSE,10,284,1,0,156,139,2,292,3,0,60,0,"0",121,124,0,243,2,0,98,552,-18.5617665024237,44,0.00816326530612245
"355","Montet","Broye-Bezirk","Montet","1.La Broye",6.866673,46.816673,"Freiburg","32.. Montet (Broye)",363,"Freiburg","32. Montet",264,"Broye","FALSE",TRUE,TRUE,FALSE,9,353,2,0,242,122,29,1,363,2,50,0,"0",131,133,1,10,254,0.0384615384615385,65,469,3.18814863828275,99,0.962121212121212
"356","Montet","Glane-Bezirk","Montet","2. La Gläne",6.866673,46.816673,"Freiburg","78. Montet (Gläne)",158,"Freiburg","31. Montet",129,"Glane","FALSE",TRUE,TRUE,FALSE,1,156,1,0,83,75,1,1,157,0,32,0,"0",65,64,0,5,124,0,65,469,3.18814863828275,29,0.961240310077519
"357","Montevraz","Sanne-Bezirk","Montevraz","4. La Sarine ( Saane)",7.17718,46.7281,"Freiburg","183. Montevraz",268,"Freiburg","39. Montevraz",217,"FALSE","FALSE",TRUE,TRUE,FALSE,7,260,0,0,143,124,0,3,264,1,43,0,"0",106,111,0,10,207,0.0227272727272727,226,846,16.9155748289959,51,0.953917050691244
"358","Montherod","Aubone-Bezirk","Montherod","2. Aubonne",6.36594,46.4985692,"Vaud","27. Montherod",233,"Vaud","12. Montherod",298,"FALSE","FALSE",TRUE,TRUE,FALSE,10,224,0,0,131,103,0,233,0,0,71,0,"0",148,150,6,295,3,0,129,610,-34.1858889823654,-65,0.0100671140939597
"359","Montiieu","Sanne-Bezirk","Montecu","4. La Sarine ( Saane)",7.200002,46.733333,"Freiburg","182. Montecu",76,"Freiburg","38. Montiieu",40,"FALSE","FALSE",TRUE,TRUE,FALSE,21,55,0,0,38,38,0,0,76,2,8,0,"0",20,20,0,0,40,0.2,283,905,17.5651830860529,36,1
"360","Montmagny","Wiflisburg (Avenches)-Bezirk","Montmagny","3. Avenches ( Wiflisburg )",7.0108661,46.9262464,"Vaud","41. Montmagny",191,"Vaud","9. Montmagny",201,"FALSE","FALSE",TRUE,TRUE,FALSE,23,165,0,0,99,89,1,188,0,0,45,0,"0",106,95,0,199,2,0,71,555,-1.92846804381414,-10,0.00995024875621891
"361","Montpreveyres","Oron-Bezirk","Montpreveyres","14. Oron",6.7408098,46.5821207,"Vaud","291. Montpreveyres",281,"Vaud","13. Montpreveyres",270,"FALSE","FALSE",TRUE,TRUE,FALSE,3,262,15,0,148,132,22,261,19,0,55,0,"0",140,130,0,269,1,0,98,832,-4.30272403527393,11,0.0037037037037037
"362","Montricher","Cossonay-Bezirk","Montricher","4. Cossonay",6.3758639,46.5997956,"Vaud","67. Montricher",749,"Vaud","22. Montricher",745,"FALSE","FALSE",TRUE,TRUE,FALSE,22,698,22,0,394,348,41,710,31,1,165,0,"0",384,361,9,734,11,0.00602409638554217,148,706,-32.2209184609815,4,0.0147651006711409
"363","Morens","Broye-Bezirk","Morens","1.La Broye",6.9065226,46.8436085,"Freiburg","33. Morens",155,"Freiburg","33. Morens",124,"FALSE","FALSE",TRUE,TRUE,FALSE,33,120,0,0,81,72,0,36,117,0,24,0,"0",60,64,0,18,106,0,59,471,0.676588335358858,31,0.854838709677419
"364","Morlens","Glane-Bezirk","Morlens","2. La Gläne",6.833336,46.650008,"Freiburg","79. Morlens",59,"Freiburg","32. Morlens",47,"FALSE","FALSE",TRUE,TRUE,FALSE,0,60,0,0,33,27,0,0,60,0,7,0,"0",25,22,0,0,47,0,126,754,0.877604551682211,12,1
"365","Morlon","Greyerz-Bezirk","Morlon","3. La Gruyere (Greierz)",7.0849233,46.6249096,"Freiburg","125. Morlon",351,"Freiburg","25. Morlon",270,"FALSE","FALSE",TRUE,TRUE,FALSE,3,354,0,2,190,169,2,0,359,0,61,0,"0",132,138,1,0,270,0,120,716,11.7678517380894,81,1
"366","Mossel","Glane-Bezirk","Mossel","2. La Gläne",6.850001,46.600007,"Freiburg","80. Mossel",200,"Freiburg","33. Mossel",202,"FALSE","FALSE",TRUE,TRUE,FALSE,2,197,4,0,108,95,4,1,202,0,35,0,"0",106,96,2,1,201,0,63,805,1.5327877307256,-2,0.995049504950495
"367","Mur","Wiflisburg (Avenches)-Bezirk","Mur","3. Avenches ( Wiflisburg )",7.0604489,46.944896,"Vaud","42. Mur",141,"Vaud","10. Mur",112,"FALSE","FALSE",TRUE,TRUE,FALSE,11,130,1,0,77,65,3,139,3,2,28,0,"0",68,44,5,109,3,0.0666666666666667,114,484,-0.0544312247814062,29,0.0267857142857143
"368","Murist","Broye-Bezirk","Murist","1.La Broye",6.806841,46.7903128,"Freiburg","34. Murist",296,"Freiburg","34. Murist",264,"FALSE","FALSE",TRUE,TRUE,FALSE,36,264,2,0,162,140,1,30,272,0,52,0,"0",137,127,0,1,263,0,71,666,0.500731631483185,32,0.996212121212121
"369","Mutruz","Grandson-Bezirk","Mutrux","6. Grandson (Grandsee)",6.7274193,46.8831429,"Vaud","119. Mutrux",166,"Vaud","13. Mutruz",242,"FALSE","FALSE",TRUE,TRUE,FALSE,7,154,1,0,87,75,6,157,5,0,50,0,"0",121,121,0,236,1,0,212,721,-4.99706334816556,-76,0.00421940928270042
"370","Naz","Eschallens-Bezirk","Naz","5. Echallens ( Tscherli1z)",6.6957236,46.6581296,"Vaud","95. Naz",79,"Vaud","18. Naz",97,"FALSE","FALSE",TRUE,TRUE,FALSE,1,78,0,0,40,39,0,78,1,0,19,0,"0",49,48,0,97,0,0,73,682,-8.2663563396117,-18,0
"371","Neirigue, la","Glane-Bezirk","La Neirigue","2. La Gläne",6.950003,46.683339,"Freiburg","81. La Neirigue",67,"Freiburg","34. Neirigue, la",108,"FALSE","FALSE",TRUE,TRUE,FALSE,0,67,0,0,31,36,0,0,67,0,19,0,"0",41,67,0,0,108,0,103,778,4.63945034264125,-41,1
"372","Nerivue","Greyerz-Bezirk","Neirivue","3. La Gruyere (Greierz)",7.066663,46.533336,"Freiburg","126. Neirivue (Schwarzwasser)",269,"Freiburg","26. Nerivue",237,"Schwarzwasser","FALSE",TRUE,TRUE,FALSE,3,263,8,0,137,137,15,0,274,0,55,0,"0",123,114,0,1,236,0,628,903,4.93588471853481,32,0.9957805907173
"373","Neyruz","Milden(Moudon)-Bezirk","Neyruz","11. Moudon (Milden)",6.7873395,46.6971456,"Vaud","208. Neyruz (Vd.)",266,"Vaud","20. Neyruz",260,"FALSE","FALSE",TRUE,TRUE,FALSE,14,231,17,0,161,101,18,231,29,0,50,0,"0",133,127,0,259,1,0,113,765,-2.85979786543085,6,0.00384615384615385
"374","Neyruz","Sanne-Bezirk","Neyruz","4. La Sarine ( Saane)",7.0658652,46.7685914,"Freiburg","184. Neyruz ( Rauschenblech ) (F.)",621,"Freiburg","40. Neyruz",481,"Rauschenblech","FALSE",TRUE,TRUE,FALSE,47,571,2,0,320,300,3,15,605,4,86,0,"0",273,208,45,13,468,0.0444444444444444,55,692,8.45824470324043,140,0.972972972972973
"375","Nierlet","Sanne-Bezirk","Nierlet","4. La Sarine ( Saane)",7.0576638,46.8192712,"Freiburg","185. Nierlet",136,"Freiburg","41. Nierlet",84,"FALSE","FALSE",TRUE,TRUE,FALSE,9,128,0,0,70,67,0,6,131,0,14,0,"0",50,34,0,0,84,0,87,655,3.39952823454381,52,1
"376","Noreaz","Sanne-Bezirk","Noreaz","4. La Sarine ( Saane)",7.0269211,46.8036084,"Freiburg","186. Noreaz",567,"Freiburg","42. Noreaz",447,"FALSE","FALSE",TRUE,TRUE,FALSE,74,490,1,0,300,268,32,74,494,0,80,0,"0",239,208,0,17,430,0,52,652,3.85628548568829,120,0.961968680089485
"377","Novales","Grandson-Bezirk","Novalles","6. Grandson (Grandsee)",6.5956856,46.8283942,"Vaud","120. Novalles",114,"Vaud","14, Novales",134,"FALSE","FALSE",TRUE,TRUE,FALSE,5,109,0,0,62,52,0,110,0,0,28,0,"0",76,58,0,134,0,0,364,559,-11.2223147007638,-20,0
"378","Noville","Aigle-Bezirk","Noville","1. Aigle (Aden)",6.9002856,46.3807941,"Vaud","8. Noville",400,"Vaud","8. Noville",437,"FALSE","FALSE",TRUE,TRUE,FALSE,33,368,5,0,224,182,24,375,26,0,99,0,"0",214,223,6,421,16,0,4,376,-9.08767545666592,-37,0.0366132723112128
"379","Nugnens","Eschallens-Bezirk","Sugnens","5. Echallens ( Tscherli1z)",6.67183,46.6552,"Vaud","103. Sugnens",190,"Vaud","25. Nugnens",227,"FALSE","FALSE",TRUE,TRUE,FALSE,13,176,0,0,104,85,0,187,2,1,45,0,"0",127,100,0,223,4,0.0217391304347826,45,672,-9.94934208220664,-37,0.0176211453744493
"380","Nuvilly","Broye-Bezirk","Nuvilly","1.La Broye",6.8330755,46.7823407,"Freiburg","35. Nuvilly",352,"Freiburg","35. Nuvilly",354,"FALSE","FALSE",TRUE,TRUE,FALSE,0,353,0,0,173,180,6,0,353,0,68,0,"0",175,179,0,1,353,0,134,639,0.548017826399968,-2,0.997175141242938
"381","Oberried","Sanne-Bezirk","Oberried","4. La Sarine ( Saane)",7.18456,46.73783,"Freiburg","187. Oberried (F.)",235,"Freiburg","44. Oberried",144,"FALSE","FALSE",TRUE,TRUE,FALSE,13,214,9,0,78,158,31,1,235,0,27,0,"0",78,66,0,1,143,0,187,811,16.4132827474037,91,0.993055555555556
"382","Ogens","Milden(Moudon)-Bezirk","Ogens","11. Moudon (Milden)",6.7234914,46.7104182,"Vaud","209. Ogens",360,"Vaud","21. Ogens",348,"FALSE","FALSE",TRUE,TRUE,FALSE,4,354,0,0,182,176,1,356,1,0,68,0,"0",192,156,0,347,1,0,110,615,-3.11636152426837,12,0.0028735632183908
"383","Onnens","Grandson-Bezirk","Onnens","6. Grandson (Grandsee)",6.6866098,46.8396549,"Vaud","121. Onnens (Vd.)",331,"Vaud","15. Onnens",330,"FALSE","FALSE",TRUE,TRUE,FALSE,26,297,2,0,166,160,16,313,13,0,87,0,"0",165,165,4,324,6,0,141,461,-4.36509542239457,1,0.0181818181818182
"384","Onnens","Sanne-Bezirk","Onnens","4. La Sarine ( Saane)",7.03874,46.77539,"Freiburg","188. Onnens (Onning) (F.)",255,"Freiburg","43. Onnens",199,"Onning","FALSE",TRUE,TRUE,FALSE,31,221,0,0,140,112,0,17,235,3,36,0,"0",102,97,0,17,182,0.0769230769230769,101,711,6.26215933047451,56,0.914572864321608
"385","Oppens","Yverdon (Ifferten)-Bezirk","Oppons","19. Yverdon ( Iferten)",6.536765,46.5613135,"Vaud","372. Oppons",246,"Vaud","24. Oppens",231,"FALSE","FALSE",TRUE,TRUE,FALSE,9,239,0,0,135,113,1,247,1,0,51,0,"0",114,117,1,230,1,0,55,441,-20.0434043191888,15,0.00432900432900433
"386","Orges","Yverdon (Ifferten)-Bezirk","Orges","19. Yverdon ( Iferten)",6.5883556,46.80801,"Vaud","373. Orges",227,"Vaud","25. Orges",227,"FALSE","FALSE",TRUE,TRUE,FALSE,8,220,3,0,128,103,11,221,10,3,46,0,"0",134,93,3,224,3,0.0612244897959184,106,537,-12.0762537151821,0,0.013215859030837
"387","Ormonds dessus","Aigle-Bezirk","Ormont-Dessus","1. Aigle (Aden)",7.1581571,46.3514572,"Vaud","11. Ormont-Dessus",1179,"Vaud","11. Ormonds dessus",960,"FALSE","FALSE",TRUE,TRUE,FALSE,60,1107,4,0,617,554,9,1140,29,8,271,0,"0",482,478,20,945,15,0.028673835125448,352,1199,-15.2763961423689,219,0.015625
"388","Orny","Cossonay-Bezirk","Orny","4. Cossonay",6.5260641,46.6673781,"Vaud","68. Orny",328,"Vaud","23. Orny",303,"FALSE","FALSE",TRUE,TRUE,FALSE,13,309,3,0,188,137,13,316,9,0,68,0,"0",159,144,9,292,11,0,62,466,-18.6398682444005,25,0.0363036303630363
