       318       821         8       382     20870     79080     84300     24000       884       894       923       903      1630       150     96570      1490       502       422       662       487       678       176       146        24       699       156       145        24        37        55       721       135       144        49        50        93   1904600   1940000   1930100   1917800   1940000     50000     50000      4000         0     28000     72000       166       863      L021 1802 Grisons  Bernina        
       296       821        20       344     30330     69670     88000     26700       962       963       961       962     25830       160       460     73540       359       426       652       385       758       144        98        24       727       155       119        28        42        55       678       171       151        71        71       116   1890600   1923300   1920400   1925200   1940000     42000     58000      4000         0     37000     63000       186       905      L031 1803 Grisons  Glenner        
       258       707        23       344     72850     27120     86400     21900       952       937       931       938     58020        50      1170     40770       381       416       586       403       659       204       137        51       635       209       156        58        74        57       600       215       185       108       108       108   1882700   1920200   1916400   1891400   1911400     55000     46000     14000         0     69000     31000       183       917      L041 1804 Grisons  Heizenberg     
       294       644         4       453     93370      6520     72800     22000       944       957       979       962     50040         0      1590     48370       401       348       235       382       659       150       191        26       680       142       178         5        21        61       713       129       158        13        13        99   1897900   1935000   1918600   1901800   1894100     61000     39000      5000         0     32000     68000       144       926      L051 1805 Grisons  Hinterrheim    
       334       849        14       382     48020     51980     88700     26700       929       909       920       917     29990        80       420     69520       401       267       363       384       604       302        94        44       622       254       124        19        43        40       651       177       173        38        41        90   1909900   1923400   1921400   1883000   1923100     54000     46000      3000         0     85000     15000       163       897      L061 1806 Grisons  Imboden        
       275       656        13       408     79860     20120     83000     22600       771       855       848       835     14720        60      2680     82530       486       230       226       460       699       190       110        43       735       133       132        10        30        70       776        67       157        13        15       130   1885700   1924200   1922900   1906400   1905600     71000     29000     21000         0         0    100000       192       784      L071 1807 Grisons  Inn            
       296       637        16       451     86170     13480     77400     18900       944       933       925       933     89530       420      4780      3780       343       211       202       348       712       186       102        33       706       154       140         7        27        74       696        93       211        16        16       176   1908600   1930000   1920000   1893700   1890600     74000     26000     14000         0     36000     64000       141       975      L081 1808 Grisons  Landquart,Ob   
       300       630        18       461     73130     26840     77400     15700       934       945       939       940     93650       220      4770      1260       365       310       488       375       716       188        96        30       705       170       125        22        37        48       687       141       172        47        48       111   1902700   1926700   1922300   1916100   1909700     59000     41000     15000         0     97000      3000       167       959      L091 1809 Grisons  Landquart,Un   
       219       614         6       351     81940     17840     83700     29400       922       939       928       931     22190       290     33960     43200       426       263       378       402       477       278       245        37       497       226       278        13        35       142       526       148       327        32        33       282   1901500   1935000   1924700   1912400   1897600     81000     19000     27000         0      9000     91000       142       856      L101 1810 Grisons  Maloja         
       281       726        23       367       410     99520     85200     29400       939       931       976       947      1180       130     98030       660       613       176        68       540       596       230       174        24       710       128       162         1        12        54       807        42       151         0         1        88   1884300   1925900   1927900   1915400   1922800     80000     20000    999999     47000     42000     11000       215       803      L111 1811 Grisons  Moesa          
       249       656         7       373     48860     51140     86200     20800       846       908       954       918     19930        70      1810     78190       337       358       567       383       720       170       110        28       670       164       166        31        40        84       590       153       257        59        59       188   1874700   1930000   1930000   1897000   1895500     56000     44000         0         0         0    100000       194       864      L121 1812 Grisons  Muensterthal   
       258       623        33       381     73750     26150     82100     25600       962       953       924       944     86850       330      2190     10510       393       281       280       371       366       349       285        80       379       306       315        34        69       122       402       232       366        52        52       281   1881600   1919500   1919500   1904500   1881800     83000     17000     45000         0     76000     24000       200       955      L131 1813 Grisons  Plessur        
       295       921        10       312       170     99830     92300     27000       989       958       984       975      1500        90       330     98070       366       327       555       380       670       220       110        36       655       203       142        27        49        70       632       175       194        67        72       161   1877100   1927100   1925900   1937000   1946000     39000     61000      9000         0     17000     83000       193       946      L141 1814 Grisons  Vorderrhein    
       320       797        25       382     91980      7570     84200     25000       932       967       960       956     99320       460       120        30       274       331       430       342       382       436       183       184       346       428       226       159       213        95       277       414       309       265       267       241   1875700   1911100   1914800   1893800   1907800     71000     29000     31000    100000         0         0       223       908      L011 1901 Argovie  Aarau          
       335       824        30       384     20470     78360     85900     23700       963       979       969       972     99670       160        90        20       323       398       497       380       483       401       116       184       443       413       144       199       227        60       377       433       190       296       298       133   1874900   1901900   1921000   1884500   1912300     64000     35000     16000     94000      6000         0       324       961      L021 1902 Argovie  Baden          
       288       797        28       339      4770     94670     90200     28400       980       975       971       974     99780       100        90        10       258       517       468       403       550       351        99        92       442       434       124        81       104        54       283       556       161       120       120       117   1874300   1897500   1919600   1882800   1916200     73000     27000     16000     89000     11000         0       315       871      L031 1903 Argovie  Bremgarten     
       311       723        28       407     94680      5010     87100     16900       955       969       976       969     99420       440        50        30       407       277       384       383       606       304        90       107       630       260       110        84       107        42       670       188       142       107       108        96   1876200   1911400   1915800   1885100   1907800     80000     20000     13000     97000      3000         0       229      1013      L041 1904 Argovie  Brugg          
       360       848        54       385     97610      2020     85700     24500       902       935       955       936     99850       130        20        10       278       414       463       377       385       511       104       256       332       544       125       265       297        50       244       597       159       361       364       109   1875300   1905300   1913900   1883900   1909800     52000     47000     11000     26000     74000         0       239       927      L051 1905 Argovie  Kulm           
       351       799        25       421      2970     96820     86400     23600       978       985       979       981     99830        90        40        10       436       318       468       407       622       293        84       111       654       255        91        93       123        30       699       199       102       141       142        62   1874700   1900900   1919800   1879100   1923700     69000     32000      9000    100000         0         0       297       948      L061 1906 Argovie  Laufenburg     
       296       757        24       370     96220      3160     86900     27900       925       939       953       941     99730       200        50        10       289       408       469       366       426       432       141       185       380       463       158       175       221        64       299       515       186       277       283       140   1876300   1905700   1911500   1903800   1909700     66000     34000     17000     90000     10000         0       232       902      L071 1907 Argovie  Lenzburg       
       289       868        32       308      2390     97540     92800     31400       965       974       964       968     99870        50        60        10       277       512       540       404       660       265        75        54       544       324       132        47        70        78       372       411       217        93        93       177   1874800   1904300   1923500   1882300   1940000     56000     44000     14000     83000     17000         0       292       925      L081 1908 Argovie  Muri           
       292       714        22       390     10780     88470     85100     32900       966       970       961       965     99560       230       150        50       314       347       535       357       592       294       114        78       555       290       155        86       107        70       488       282       230       159       161       172   1877300   1904100   1917800   1902500   1907100     75000     25000     12000    100000         0         0       281       965      L091 1909 Argovie  Rheinfelden    
       351       814        37       403     96800      2880     82000     19900       875       931       961       927     99370       470       110        10       270       347       414       348       369       512       119       291       330       512       158       271       324        76       256       511       233       381       385       186   1876700   1910300   1915700   1903600   1913900     78000     22000     16000     88000     12000         0       219       921      L101 1910 Argovie  Zofingen       
       363       906        31       379     16090     80080     86800     21900       972       976       970       973     99760        70       170         0       307       238       336       305       544       285       172        68       546       260       194        42        71        64       551       203       246        78        78       180   1875100   1911800   1921000   1877700   1919600     75000     25000     16000     98000      2000         0       280       936      L111 1911 Argovie  Zurzach        
       368       764        24       465     73950     25890     83400     11700       976       984       983       982     99360       210       280        70       249       217       274       259       324       482       194       196       320       456       224       151       200        78       307       382       311       208       212       233   1874000   1900400   1923400   1879100   1892800     84000     16000     16000    100000         0         0       338      1098      L012 2001 Thurgove Arbon          
       338       783        17       420     76510     23150     83100     13300       962       970       979       971     99280       240       350        90       259       315       363       325       409       475       116       219       373       468       159       185       232        77       297       455       248       257       260       199   1877100   1911200   1919100   1880600   1900300     86000     14000     15000     49000     51000         0       259       978      L022 2002 Thurgove Bischofszell   
       333       784        34       398     73070     25810     89300      7700      1000       982       988       988     99650       290         0        30       367       194       136       351       489       395       116       124       501       318       181        24        93        85       524       176       300        14        36       222   1873900   1895700   1920300   1877200   1886900     89000     11000     14000    100000         0         0       299       969      L032 2003 Thurgove Diessenhofen   
       305       693        21       422     74200     25540     86700     13900       941       970       973       965     99400       120       320       110       394       272       345       369       436       445       119       173       455       386       160       116       167        64       486       285       230       154       156       152   1875200   1915500   1921800   1879500   1882800     91000      9000     25000     75000     25000         0       249       983      L042 2004 Thurgove Frauenfeld     
       338       740        32       432     74940     24680     82100     16300       964       959       975       966     99310       250       160         0       306       234       283       317       443       416       141       128       436       371       194        76       122        83       420       273       307       102       109       216   1875300   1908100   1924000   1879000   1887000     86000     13000     23000     78000     22000         0       297       995      L052 2005 Thurgove Kreuzlingen    
       332       824        16       391     46270     53720     90400     10700       967       967       980       972     99350       150       440        50       297       459       572       382       538       381        81       202       473       435        92       267       292        38       368       523       109       436       438        83   1874500   1908200   1922100   1880300   1918800     82000     18000     10000     13000     87000         0       287       947      L062 2006 Thurgove Muenchwilen    
       349       760        27       439     65700     34250     82300     16700       970       973       984       977     99670       170       100        50       315       167       134       306       525       381        94        91       532       317       151        37        73        79       548       172       280        32        32       227   1876400   1904200   1913800   1884300   1902600     86000     13000      9000     70000     30000         0       256      1009      L072 2007 Thurgove Steckborn      
       334       680        23       474     83610     16190     85200      9700       963       981       986       980     99600       130       200        40       249       250       311       289       492       418        91       198       466       397       138       163       204        69       402       344       254       219       220       203   1874600   1906900   1920300   1884200   1886700     85000     15000     16000     64000     36000         0       278       967      L082 2008 Thurgove Weinfelden     
       273       661         6       408      1880     97770     79900     21600       918       912       929       919      3500       170     96170       100       446       415       527       433       662       176       162        34       678       170       152        26        41        48       698       163       139        50        50        88   1910900   1940000   1929500   1913600   1913200     45000     56000     10000     88000     12000         0       152       871      L012 2101 Ticino   Bellinzona     
       246       749         2       327        60     99860     79000     32700       898       866       877       878       110       100     99690       100       590       168       282       569       823        93        84        16       865        48        87         2        10        42       897        14        89         4         5        69   1906600   1927000   1922900   1899500   1917700     62000     38000     25000     34000     63000      3000       101       657      L022 2102 Ticino   Bienio         
       247       723         1       340       760     99040     82400     32200       896       900       917       906      1690       210     97980        90       498       234       154       452       687       164       149        24       749       117       134         2        15        30       824        61       116         5         5        56   1898300   1930000   1930000   1913900   1917500     66000     35000     22000     16000     31000     53000       180       798      L032 2103 Ticino   Leventina      
       236       637         6       365       360     99450     81100     22600       899       881       877       883       580       110     99240        30       602       411       484       516       455       372       172        41       554       306       140        25        38        39       647       244       109        36        36        63   1901000   1940000   1940000   1913500   1910400     61000     39000     10000     72000     25000      3000       132       736      L042 2104 Ticino   Locarno        
       281       704         5       395       750     98720     81600     23700       931       920       907       918      1050       290     98480        60       695       269       700       495       286       558       156        40       474       385       141        53        66        45       666       210       125        94        94        74   1911000   1935000   1935000   1904100   1907800     62000     37000     18000     67000     30000      3000       151       787      L052 2105 Ticino   Lugano         
       324       706         3       458       590     99230     77900     15600       924       910       921       918       780       100     98960        20       553       314       737       440       378       480       142        50       473       393       135        86       107        32       594       281       125       172       178        65   1907000   1935000   1935000   1904000   1906900     49000     51000     11000     82000     18000         0       181       874      L062 2106 Ticino   Mendrisio      
       225       595        11       368      3500     95340     80900     21100       816       804       875       832      2670       420     96800        80       514       289       459       478       769        96       135        17       827        70       103         8        16        17       889        43        69        16        16        29   1895400   1928500   1930000   1908000   1917000     42000     58000     18000    100000         0         0       107       780      L072 2107 Ticino   Riviera        
       197       728         6       264        20     99770     89900     34200       837       842       784       818      4960        50     94980         0       751        37       283       591       445       454       101        21       730       193        77         4        12        30       928        12        60         6         6        49   1898900   1932000   1929100   1916000   1935000     66000     35000     17000     67000     19000     14000       136       604      L082 2108 Ticino   Vallemaggia    
       319       574        35       526     91320      8520     69200      9800       961       964       958       961      8690     89630      1430         0       342       266       289       343       621       242       137        41       620       217       163        16        38        69       618       168       213        31        32       155   1889600   1926000   1922600   1910800   1903000     77000     23000     14000     80000      1000     19000       181       999      L012 2201 Vaud     Aigle          
       454       828        29       532     97480      2270     72300      8200       958       967       970       965      5170     94540       250        10       221       275       110       271       722       188        89        47       676       190       135        13        39        54       551       193       257        11        16       172   1881300   1914900   1919000   1879400   1906800     76000     24000     12000      4000     96000         0       227      1052      L022 2202 Vaud     Aubonne        
       304       665        33       429     92740      4430     83600     17600       880       933       963       930     22110     76550       640         0       232       226        46       284       589       246       166        58       549       227       223        11        44       108       450       181       368         6         7       280   1890000   1914200   1918300   1907300   1907200     64000     35000      7000     66000     34000         0       244      1039      L032 2203 Vaud     Avenches       
       327       611        30       511     96860      2820     72900     10200       898       940       964       938      4810     94350       740         0       223       201        63       250       719       195        87        59       694       183       123        16        47        47       620       147       234        10        12       150   1884700   1918400   1920100   1903400   1892300     79000     21000      4000     18000     82000         0       213      1081      L042 2204 Vaud     Cossonay       
       332       650        28       489     75610     24200     71600     14400       860       945       963       931      3300     95730       900         0       271       250       178       293       757       168        75        52       733       159       108        17        45        44       677       135       188        20        27       131   1884100   1919700   1926500   1914400   1912400     76000     24000      4000         0    100000         0       243      1060      L052 2205 Vaud     Echallens      
       392       723        35       519     96550      3300     71200     12400       935       952       971       952      5970     93170       770        10       261       388       346       345       395       510        95       273       350       546       104         8       273        29       265       614       120         8       275        66   1878700   1911600   1922000   1897400   1903000     74000     26000      7000     30000     20000     50000       252      1019      L062 2206 Vaud     Grandson       
       258       614        44       377     87050     12110     82000     18200       923       936       946       936     15000     80150      2250        50       296       333        97       373       294       375       331        59       262       353       385         8        41       164       209       315       476         7        11       352   1881900   1913600   1920400   1889600   1874400     86000     13000     34000     11000     89000         0       238       931      L072 2207 Vaud     Lausanne       
       367       657        12       550     97630      2150     63700     11000       979       974       987       979      2440     97210       240         0       112       288       296       267       148       693       158       539       122       714       164        15       562        54        51       768       180        43       622       119   1884900   1921400   1920000   1880400   1879000     86000     14000      7000         0         0    100000       191      1080      L082 2208 Vaud     La Vallee      
       337       630        27       514     97010      2840     70800     14800       934       968       975       960      4530     94280       930        30       349       286       115       374       762       167        71        28       733       146       121         6        20        61       684       112       204         5         6       151   1889000   1915500   1920900   1903400   1899200     81000     19000     16000     56000     44000         0       218      1011      L092 2209 Vaud     Lavaux         
       261       547        17       461     94320      5230     78700     12100       938       960       968       958      7270     91570       710        40       145       273        73       255       640       225       135        54       558       230       212        10        43        93       317       246       437         9        12       307   1877800   1915500   1921000   1908900   1902000     82000     18000     10000     78000     22000         0       234      1035      L102 2210 Vaud     Morges         
       377       723        66       473     94940      4520     74500     16000       763       931       956       894      6920     91750      1150        10       271       227       130       301       645       265        90        86       618       240       142        23        69        57       556       181       263         8        30       174   1881400   1915700   1926200   1887800   1905100     81000     19000     10000         0    100000         0       266      1048      L112 2211 Vaud     Moudon         
       287       563        23       488     84450     15140     75100     14600       942       952       954       950      7730     90530      1310        10       166       275        77       266       608       234       158        47       535       237       228         8        38       106       333       245       422         5        11       322   1888900   1921800   1919400   1902200   1860000     75000     25000      7000     69000     28000      3000       184      1014      L122 2212 Vaud     Nyone          
       341       571        32       573     95560      4200     65300      8400       920       969       971       957      4980     93780      1120         0       238       198       135       248       598       291       111       113       591       273       136        16        99        32       568       218       214        15        54       106   1877100   1923700   1924400   1909500   1860000     85000     15000      4000     19000     81000         0       205      1077      L132 2213 Vaud     Orbe           
       412       703        68       542     97480      2400     68200      8800       800       920       951       891      3330     96320       350         0       247       194        82       272       734       202        64        59       710       183       107        18        47        55       646       131       223        14        14       187   1883600   1915500   1921100   1904700   1906300     76000     24000      6000         0    100000         0       242      1080      L142 2214 Vaud     Oron           
       353       685        57       471     94480      5230     75200     19400       840       926       960       916      9420     89730       800        20       280       239       105       301       619       274       106        75       601       252       147        22        58        77       558       200       242        18        20       178   1884400   1918800   1925100   1908900   1910500     71000     30000      6000     70000     30000         0       272      1020      L152 2215 Vaud     Payerne        
       344       646        31       510     97330      2560     69600     16500       969       973       946       963      9800     89850        90         0       174       315       506       270       669       232        99        33       592       247       161        28        49        77       382       288       330        92        92       236   1885900   1916400   1916900   1910800   1908400     72000     27000      7000         0     75000     25000       203      1005      L162 2216 Vaud     Paysd'enhaut   
       317       610        25       499     91930      7720     75400     17800       906       940       982       945      8670     90170       830        20       187       296        31       277       661       205       134        33       588       210       202         6        24        92       396       225       379         3         3       270   1876200   1906100   1911900   1904400   1894500     79000     21000      6000     83000     17000         0       229      1011      L172 2217 Vaud     Rolle          
       236       582        25       380     80830     18460     82700     22900       887       904       922       905     18910     75390      3390        40       256       306        35       362       419       325       256        42       359       299       342         3        28       152       254       253       493         2         3       359   1890000   1917200   1920900   1902400   1860000     82000     18000     18000     86000     14000         0       225       881      L182 2218 Vaud     Vevey          
       345       681        42       475     93480      6100     78800     14000       891       937       937       925      9330     89560      1010        20       256       246       109       294       557       300       143       107       529       281       190        16        85        86       461       235       304         6        32       239   1892600   1917500   1922500   1902600   1903300     81000     38000     10000     56000     44000         0       230      1035      L192 2219 Vaud     Yverdon        
       323       808        19       385       770     99230     85900     27700       991       990       971       983     96300      1850      1780        50       349       115       102       344       679       148       172        38       684       110       206         3        28        96       694        37       269         5         8       226   1885600   1927100   1928800   1922300   1940000     35000     65000      8000         0     77000     23000       208      1014      L012 2301 Valais   Brig           
       345       713        16       472       290     99710     73900     22100       915       958       978       952       380     99060       550         0       315        94        78       313       882        89        30        24       884        67        48         4        18        24       890        20        89         4         4        68   1902600   1932000   1925900   1920700   1929000     19000     81000      6000     22000     51000     27000       156      1081      L022 2302 Valais   Conthey        
       306       781        21       375        80     99680     83700     20600       971       993       997       989        30     99710       260         0       369       126       174       359       874        87        39        20       888        64        49         5        16        20       911        22        66         8         8        49   1894400   1932000   1930000   1886000   1923600     48000     51000         0         0     84000     16000       151      1018      L032 2303 Valais   Entremont      
       305       924         9       323        20     99980     88800     31100      1000      1000      1000      1000     99360       120       520         0       386       101        25       381       810       100        90        31       818        69       113         0        20        59       831        18       151         1         1       130   1904100   1935000   1935000   1935000   1946000     19000     81000         0         0         0    100000       178      1014      L042 2304 Valais   Goms           
       266       670         8       390         0    100000     82500     31900       993       992       978       987        60     99800       140         0       338       100       227       352       955        32        13         9       935        23        42         2         7        33       898         6        96         5         5        91   1894800   1935000   1935000   1935000   1940000     22000     78000      1000         0     26000     74000       120       987      L052 2305 Valais   Herens         
       371       932        29       379       450     99520     81900     24600       984       986       976       982     97810      1540       650         0       381       114       121       369       763       136       101        32       778        97       126         6        23        64       803        30       167         7         7       147   1881800   1930000   1935000   1907900   1940000     21000     79000      2000         0     48000     52000       216      1021      L062 2306 Valais   Leuk           
       340       690        33       467       900     98960     74200     19000       972       972       976       973       720     98270      1010         0       298       160        39       307       776       126        98        28       766       104       130         2        20        60       743        54       203         3         3       149   1896900   1928500   1927400   1914900   1917000     43000     57000      4000     59000     33000      8000       167      1034      L072 2307 Valais   Martigwy       
       384       882        34       413      1770     98220     79000     25300       981       974       947       967      2700     95320      1970         0       300       137        86       299       677       215       108        31       678       175       147         6        24        62       681        80       239         5         7       168   1901500   1929400   1929700   1901200   1917900     21000     79000      1000     70000     24000      6000       188      1019      L082 2308 Valais   Monthey        
       344       891        12       378        70     99930     82100     16800      1000       995      1000       998     99640       250       100         0       378       200       304       419       908        54        38        11       849        39       112         3         9        86       767        19       214         6         6       200   1911300   1935000   1935000   1935000   1946000     20000     80000      1000         0     31000     69000       124       987      L092 2309 Valais   Raron          
       339       702        36       456       860     99060     70000     26700       980       972       958       970      1170     98370       430         0       306       184        45       318       788       110       102        19       775        92       133         2        13        50       747        53       200         1         2       125   1899500   1925900   1922800   1912600   1916300     29000     71000      6000     55000     37000      8000       158      1058      L102 2310 Valais   St Maurice     
       355       829        15       418       520     99460     79200     24400       996       995       985       992     10270     88850       790         0       298       108       189       313       821       110        69        21       803        85       112         5        18        68       766        29       205        11        11       190   1882700   1932000   1930000   1918000   1929500     22000     78000      6000         0     51000     49000       190      1035      L112 2311 Valais   Sierre         
       308       734        23       401      3150     96830     79200     28900       950       941       967       951     23130     74980      1800         0       321       179        86       330       579       217       204        33       571       177       252         3        24       124       555        96       349         6         6       304   1902100   1929600   1928000   1919700   1927200     41000     59000     22000         0     93000      7000       189       992      L122 2312 Valais   Sion           
       312       894        11       342       170     99810     86800     21800       993      1000       996       997     99160       370       460        10       342       132       220       381       824       105        71        23       775        75       150         5        18       106       696        26       278        11        11       261   1878500   1932000   1930000   1913000   1940000     13000     87000      3000         0     25000     75000       208       994      L132 2313 Valais   Visp           
       307       691        27       422     93950      5620     81400     18000       929       957       936       943     17100     81140      1360        20       204       280       248       313       476       361       163       169       410       344       245         9       155       105       267       308       426        15       123       274   1884800   1915300   1919200   1900100   1902000     69000     31000     11000     67000     33000         0       231       947      L012 2401 Neuchatl Boudry         
       331       692        45       443     83500     13790     76500     18700       972       971       951       965     25720     72500      1690        20       153       353       366       373        91       665       244       512        67       645       288         1       506       152        28       610       362         0       496       294   1885500   1918500   1923200   1891400   1893700     68000     32000     19000         0     88000     12000       232       921      L022 2402 Neuchatl La Chauxdfnd   
       355       758        16       456     88370     11220     77300     13400       978       977       962       973     13800     85430       600         0       302       359       352       368       187       635       179       505       169       626       205         2       492        91       139       610       251         2       471       178   1879000   1919800   1927400   1894900   1903000     65000     35000     14000         0     71000     29000       236       929      L032 2403 Neuchatl Le Locle       
       263       681        21       367     82110     16920     83500     19200       954       937       936       940     28180     69600      1420        30       288       279       276       359       285       425       291       140       256       377       367         3       123       150       205       293       502         4        95       352   1884700   1908700   1925200   1895800   1899000     75000     24000     22000     93000      7000         0       262       906      L042 2404 Neuchatl Neuchatel      
       398       784        25       492     94610      4970     72100     18900       966       955       943       955     23530     75350      1110         0       202       353       388       326       390       488       122       333       330       508       162         8       367        67       205       550       245        11       437       162   1876700   1902300   1911500   1896200   1905100     61000     39000      7000         0    100000         0       273       971      L052 2405 Neuchatl Val de Ruz     
       363       733        21       480     90920      8650     73200     15500       943       934       926       935     11400     86630      1810        20       265       338       323       340       235       604       161       430       211       602       187         6       419        68       164       598       238        12       397       146   1879800   1919400   1924100   1891300   1902000     72000     28000      8000         0     93000      7000       239       960      L062 2406 Neuchatl ValdeTravers   
       192       406        49       401     54930     42340     79100     22500       943       950       953       948     15610     80080      2790       120       260       356       337       385        62       518       421       152        51       495       454         3       141       143        35       458       508         5       123       308   1881500   1916300   1919000   1840000   1840000     85000     15000     37000    100000         0         0       213       842      L012 2501 Geneve   V. De Geneve   
       211       457        10       449     48360     50430     79800     16200       879       930       957       929      7850     88560      2240        60        87       322       149       278       581       218       201        71       460       232       308         3        61       156       145       269       586         2        33       461   1879400   1910000   1919000   1840000   1840000     81000     19000     28000    100000         0         0       228       996      L022 2502 Geneve   Rive Droite    
       221       479        34       420     40050     58330     80200     19500       930       948       955       946      7840     88760      2070        70       216       346       125       344       388       336       276       100       324       338       338         4        75       122       204       340       457         2        27       306   1882800   1912000   1919000   1840000   1840000     76000     24000     31000    100000         0         0       224       879      L032 2503 Geneve   Rive Gauche    
